Title,Speaker,Date Posted,Link
What happens in your throat when you beatbox?,Tom Thum and Matthew Broadhurst,Mar 2019,https://www.ted.com/talks/tom_thum_and_matthew_broadhurst_what_happens_in_your_throat_when_you_beatbox
What happens to gas stations when the world goes electric?,Emily Grubert,Mar 2023,https://www.ted.com/talks/emily_grubert_what_happens_to_gas_stations_when_the_world_goes_electric
What happens to people in solitary confinement,Laura Rovner,Nov 2019,https://www.ted.com/talks/laura_rovner_what_happens_to_people_in_solitary_confinement
What happens to people's donated eggs and sperm after they die?,Ellen Trachman,Jun 2022,https://www.ted.com/talks/ellen_trachman_what_happens_to_people_s_donated_eggs_and_sperm_after_they_die
What happens to your brain during a migraine?,Marianne Schwarz,May 2021,https://www.ted.com/talks/marianne_schwarz_what_happens_to_your_brain_during_a_migraine
What happens when a Silicon Valley technologist works for the government,Matt Cutts,Mar 2020,https://www.ted.com/talks/matt_cutts_what_happens_when_a_silicon_valley_technologist_works_for_the_government
What happens when biology becomes technology?,Christina Agapakis,Jul 2020,https://www.ted.com/talks/christina_agapakis_what_happens_when_biology_becomes_technology
What happens when we take humans out of work?,Tomer Garzberg,Feb 2018,https://www.ted.com/talks/tomer_garzberg_what_happens_when_we_take_humans_out_of_work
What happens when you die? A poetic inquiry,Emily Dickinson,Dec 2020,https://www.ted.com/talks/emily_dickinson_what_happens_when_you_die_a_poetic_inquiry
What happens when you have a concussion?,Clifford Robbins,Jul 2017,https://www.ted.com/talks/clifford_robbins_what_happens_when_you_have_a_concussion
What happens when you have a disease doctors can't diagnose,Jennifer Brea,Jan 2017,https://www.ted.com/talks/jennifer_brea_what_happens_when_you_have_a_disease_doctors_can_t_diagnose
What if a US presidential candidate refuses to concede after an election?,Van Jones,Oct 2020,https://www.ted.com/talks/van_jones_what_if_a_us_presidential_candidate_refuses_to_concede_after_an_election
What if a single human right could change the world?,Kristen Wenz,Feb 2020,https://www.ted.com/talks/kristen_wenz_what_if_a_single_human_right_could_change_the_world
What if all US health care costs were transparent?,Jeanne Pinder,Feb 2019,https://www.ted.com/talks/jeanne_pinder_what_if_all_us_health_care_costs_were_transparent
What if buildings created energy instead of consuming it?,Ksenia Petrichenko,Feb 2023,https://www.ted.com/talks/ksenia_petrichenko_what_if_buildings_created_energy_instead_of_consuming_it
What if cracks in concrete could fix themselves?,Congrui Jin,Oct 2018,https://www.ted.com/talks/congrui_jin_what_if_cracks_in_concrete_could_fix_themselves
What if every satellite suddenly disappeared?,Moriba Jah,Feb 2021,https://www.ted.com/talks/moriba_jah_what_if_every_satellite_suddenly_disappeared
What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,Mar 2018,https://www.ted.com/talks/liz_ogbu_what_if_gentrification_was_about_healing_communities_instead_of_displacing_them
What if mental health workers responded to emergency calls?,Leslie Herod,Mar 2021,https://www.ted.com/talks/leslie_herod_what_if_mental_health_workers_responded_to_emergency_calls
What if our data could be protected online?,Derek Banta,Sep 2018,https://www.ted.com/talks/derek_banta_what_if_our_data_could_be_protected_online
What if the best fertilizer was an algorithm?,Laxmi Parida,Feb 2018,https://www.ted.com/talks/laxmi_parida_what_if_the_best_fertilizer_was_an_algorithm
What if the poor were part of city planning?,Smruti Jukur Johari,Feb 2020,https://www.ted.com/talks/smruti_jukur_johari_what_if_the_poor_were_part_of_city_planning
What if there were 1 trillion more trees?,Jean-François Bastin,Oct 2020,https://www.ted.com/talks/jean_francois_bastin_what_if_there_were_1_trillion_more_trees
What if we could address the unaddressable?,Mario Paluzzi,Oct 2016,https://www.ted.com/talks/mario_paluzzi_what_if_we_could_address_the_unaddressable
What if we digitally empowered community health workers?,Raj Panjabi,May 2018,https://www.ted.com/talks/raj_panjabi_what_if_we_digitally_empowered_community_health_workers
What if we eliminated one of the world's oldest diseases?,Caroline Harper,Jun 2018,https://www.ted.com/talks/caroline_harper_what_if_we_eliminated_one_of_the_world_s_oldest_diseases
What if we ended the injustice of bail?,Robin Steinberg,Apr 2018,https://www.ted.com/talks/robin_steinberg_what_if_we_ended_the_injustice_of_bail
What if we paid doctors to keep people healthy?,Matthias Müllenbeck,Mar 2018,https://www.ted.com/talks/matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy
What if we replaced politicians with randomly selected people?,Brett Hennig,Jun 2018,https://www.ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people
"What if we saw climate change as an amazing challenge, not a burden?",Laura Tenenbaum,Jun 2021,https://www.ted.com/talks/laura_tenenbaum_what_if_we_saw_climate_change_as_an_amazing_challenge_not_a_burden
What if we supported millions of African farmers in growing more food?,Andrew Youn,Jun 2018,https://www.ted.com/talks/andrew_youn_what_if_we_supported_millions_of_african_farmers_in_growing_more_food
What if we used the problem as part of the solution?,Katie Francfort,Oct 2016,https://www.ted.com/talks/katie_francfort_what_if_we_used_the_problem_as_part_of_the_solution
What if women built the world they want to see?,Emily Pilloton-Lam,Jan 2022,https://www.ted.com/talks/emily_pilloton_lam_what_if_women_built_the_world_they_want_to_see
What if you could help decide how the government spends public funds?,Shari Davis,Jul 2020,https://www.ted.com/talks/shari_davis_what_if_you_could_help_decide_how_the_government_spends_public_funds
What if you could sing in your favorite musician's voice?,Holly Herndon,Sep 2022,https://www.ted.com/talks/holly_herndon_what_if_you_could_sing_in_your_favorite_musician_s_voice
What if you experienced every human life in history?,TED-Ed,Feb 2023,https://www.ted.com/talks/ted_ed_what_if_you_experienced_every_human_life_in_history
What in the world is topological quantum matter?,Fan Zhang,Oct 2017,https://www.ted.com/talks/fan_zhang_what_in_the_world_is_topological_quantum_matter
What intelligent machines can learn from a school of fish,Radhika Nagpal,Sep 2017,https://www.ted.com/talks/radhika_nagpal_what_intelligent_machines_can_learn_from_a_school_of_fish
What investigating neural pathways can reveal about mental health,Kay M. Tye,Mar 2020,https://www.ted.com/talks/kay_m_tye_what_investigating_neural_pathways_can_reveal_about_mental_health
"What is ""normal"" and what is ""different""?",Yana Buhrer Tavanier,Feb 2022,https://www.ted.com/talks/yana_buhrer_tavanier_what_is_normal_and_what_is_different
What is COP26?,Countdown,Oct 2021,https://www.ted.com/talks/countdown_what_is_cop26
What is HPV and how can you protect yourself from it?,Emma Bryce,Jul 2019,https://www.ted.com/talks/emma_bryce_what_is_hpv_and_how_can_you_protect_yourself_from_it
"What is Juneteenth, and why is it important?",Karlos Hill and Soraya Field Fiorio,Feb 2023,https://www.ted.com/talks/karlos_hill_and_soraya_field_fiorio_what_is_juneteenth_and_why_is_it_important
"What is MSG, and is it actually bad for you?",Sarah E. Tracy,Sep 2021,https://www.ted.com/talks/sarah_e_tracy_what_is_msg_and_is_it_actually_bad_for_you
What is a butt tuba and why is it in medieval art?,Michelle Brown,Apr 2019,https://www.ted.com/talks/michelle_brown_what_is_a_butt_tuba_and_why_is_it_in_medieval_art
What is a coronavirus?,Elizabeth Cox,May 2020,https://www.ted.com/talks/elizabeth_cox_what_is_a_coronavirus
"What is a poop transplant, and how does it work?",Kathryn M. Stephenson and David L. Suskind,Apr 2023,https://www.ted.com/talks/kathryn_m_stephenson_and_david_l_suskind_what_is_a_poop_transplant_and_how_does_it_work
What is bipolar disorder?,Helen M. Farrell,Feb 2017,https://www.ted.com/talks/helen_m_farrell_what_is_bipolar_disorder
What is consciousness?,Michael S. A. Graziano,Feb 2019,https://www.ted.com/talks/michael_s_a_graziano_what_is_consciousness
What is deep tech? A look at how it could shape the future,Antoine Gourévitch,Mar 2021,https://www.ted.com/talks/antoine_gourevitch_what_is_deep_tech_a_look_at_how_it_could_shape_the_future
"What is economic value, and who creates it?",Mariana Mazzucato,Dec 2019,https://www.ted.com/talks/mariana_mazzucato_what_is_economic_value_and_who_creates_it
What is imposter syndrome and how can you combat it?,Elizabeth Cox,Aug 2018,https://www.ted.com/talks/elizabeth_cox_what_is_imposter_syndrome_and_how_can_you_combat_it
What is melatonin — and should you take it to fall asleep?,Matt Walker,Dec 2021,https://www.ted.com/talks/matt_walker_what_is_melatonin_and_should_you_take_it_to_fall_asleep
What is net-zero?,Kristen Bell + Giant Ant,Oct 2020,https://www.ted.com/talks/kristen_bell_giant_ant_what_is_net_zero
What is obesity?,Mia Nacamulli,Jul 2016,https://www.ted.com/talks/mia_nacamulli_what_is_obesity
What is phantom traffic and why is it ruining your life?,Benjamin Seibold,May 2020,https://www.ted.com/talks/benjamin_seibold_what_is_phantom_traffic_and_why_is_it_ruining_your_life
What is schizophrenia?,Anees Bahji,Mar 2020,https://www.ted.com/talks/anees_bahji_what_is_schizophrenia
What is the coldest thing in the world?,Lina Marieth Hoyos,Jul 2018,https://www.ted.com/talks/lina_marieth_hoyos_what_is_the_coldest_thing_in_the_world
What is the rarest color in nature?,Victoria Hwang,Jun 2022,https://www.ted.com/talks/victoria_hwang_what_is_the_rarest_color_in_nature
What is the universe expanding into?,Sajan Saini,Sep 2018,https://www.ted.com/talks/sajan_saini_what_is_the_universe_expanding_into
What it feels like to see Earth from space,Benjamin Grant,Sep 2017,https://www.ted.com/talks/benjamin_grant_what_it_feels_like_to_see_earth_from_space
What it means to be intersex,Susannah Temko,Aug 2020,https://www.ted.com/talks/susannah_temko_what_it_means_to_be_intersex
What it takes to be racially literate,Priya Vulchi and Winona Guo,May 2018,https://www.ted.com/talks/priya_vulchi_and_winona_guo_what_it_takes_to_be_racially_literate
What it takes to create social change against all odds,Ralph Nader,Oct 2020,https://www.ted.com/talks/ralph_nader_what_it_takes_to_create_social_change_against_all_odds
What it takes to crush a pandemic,Johanna Benesty,Nov 2020,https://www.ted.com/talks/johanna_benesty_what_it_takes_to_crush_a_pandemic
What it takes to launch a telescope,Erika Hamden,May 2019,https://www.ted.com/talks/erika_hamden_what_it_takes_to_launch_a_telescope
What it takes to make change,Jacqueline Novogratz,Sep 2020,https://www.ted.com/talks/jacqueline_novogratz_what_it_takes_to_make_change
What it was like to grow up under China's one-child policy,Nanfu Wang,Jul 2019,https://www.ted.com/talks/nanfu_wang_what_it_was_like_to_grow_up_under_china_s_one_child_policy
What it's like to be a parent in a war zone,Aala El-Khani,Feb 2017,https://www.ted.com/talks/aala_el_khani_what_it_s_like_to_be_a_parent_in_a_war_zone
What it's like to be a transgender dad,LB Hannahs,May 2018,https://www.ted.com/talks/lb_hannahs_what_it_s_like_to_be_a_transgender_dad
What it's like to be a war refugee,Zarlasht Halaimzai,Mar 2022,https://www.ted.com/talks/zarlasht_halaimzai_what_it_s_like_to_be_a_war_refugee
What it's like to be a woman in Hollywood,Naomi McDougall Jones,Oct 2017,https://www.ted.com/talks/naomi_mcdougall_jones_what_it_s_like_to_be_a_woman_in_hollywood
What it's like to be the child of immigrants,Michael Rain,May 2018,https://www.ted.com/talks/michael_rain_what_it_s_like_to_be_the_child_of_immigrants
What it's like to have Tourette's — and how music gives me back control,Esha Alwani,Mar 2019,https://www.ted.com/talks/esha_alwani_what_it_s_like_to_have_tourette_s_and_how_music_gives_me_back_control
What it's like to live on the International Space Station,Cady Coleman,Nov 2019,https://www.ted.com/talks/cady_coleman_what_it_s_like_to_live_on_the_international_space_station
What it's really like to be colorblind,Bryan Kett,Oct 2018,https://www.ted.com/talks/bryan_kett_what_it_s_really_like_to_be_colorblind
What it's really like to have autism,Ethan Lisi,Apr 2020,https://www.ted.com/talks/ethan_lisi_what_it_s_really_like_to_have_autism
What kids can teach adults about asking for help,YeYoon Kim,Oct 2020,https://www.ted.com/talks/yeyoon_kim_what_kids_can_teach_adults_about_asking_for_help
What makes TB the world's most infectious killer?,Melvin Sanicas,Jun 2019,https://www.ted.com/talks/melvin_sanicas_what_makes_tb_the_world_s_most_infectious_killer
"What makes a ""good college"" — and why it matters",Cecilia M. Orphan,May 2023,https://www.ted.com/talks/cecilia_m_orphan_what_makes_a_good_college_and_why_it_matters
What makes a friendship last?,Mona Chalabi,Oct 2021,https://www.ted.com/talks/mona_chalabi_what_makes_a_friendship_last
"What makes a job ""good"" — and the case for investing in people",Warren Valdmanis,Jan 2022,https://www.ted.com/talks/warren_valdmanis_what_makes_a_job_good_and_the_case_for_investing_in_people
What makes a language... a language?,Martin Hilpert,Sep 2021,https://www.ted.com/talks/martin_hilpert_what_makes_a_language_a_language
What makes a superhero?,Stan Lee,Nov 2018,https://www.ted.com/talks/stan_lee_what_makes_a_superhero
What makes life worth living in the face of death,Lucy Kalanithi,May 2017,https://www.ted.com/talks/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death
What makes something go viral?,Dao Nguyen,Dec 2017,https://www.ted.com/talks/dao_nguyen_what_makes_something_go_viral
What makes technology so habit-forming?,Nir Eyal,Feb 2018,https://www.ted.com/talks/nir_eyal_what_makes_technology_so_habit_forming
What makes volcanoes erupt?,Steven Anderson,Jul 2020,https://www.ted.com/talks/steven_anderson_what_makes_volcanoes_erupt
What makes you special?,Mariana Atencio,Mar 2018,https://www.ted.com/talks/mariana_atencio_what_makes_you_special
What marrying an immigrant taught me about cultural bias,Kyle Quinn,May 2018,https://www.ted.com/talks/kyle_quinn_what_marrying_an_immigrant_taught_me_about_cultural_bias
What moral decisions should driverless cars make?,Iyad Rahwan,Aug 2017,https://www.ted.com/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make
What my gender transition taught me about womanhood,Paula Stone Williams,Mar 2022,https://www.ted.com/talks/paula_stone_williams_what_my_gender_transition_taught_me_about_womanhood
What nature can teach us about sustainable business,Erin Meezan,Feb 2022,https://www.ted.com/talks/erin_meezan_what_nature_can_teach_us_about_sustainable_business
What obligation do social media platforms have to the greater good?,Eli Pariser,Nov 2019,https://www.ted.com/talks/eli_pariser_what_obligation_do_social_media_platforms_have_to_the_greater_good
